id,timestamp,cpu_usage,response_time,memory_usage,disk_usage,io_read,io_write,service_rt,service_qps,is_anomaly,cpu_anomaly,response_time_anomaly,memory_anomaly,disk_anomaly,io_read_anomaly,io_write_anomaly,service_rt_anomaly,service_qps_anomaly,root_cause,anomaly,spe,t2
32,1756665300,0.010485151921884494,0.13541200815158863,7.963499925873403,11.322013891639745,101.61640265428493,65.01751381028765,0.14175818262385423,75.65902923667119,0,0,0,0,0,0,0,0,0,normal,False,,
33,1756665600,0.00988043831441713,0.13838459010820053,7.8135936276011915,11.931599484122472,96.34107429433352,65.55026666949765,0.13658766429582092,75.93605559174361,0,0,0,0,0,0,0,0,0,normal,False,,
34,1756665900,0.010008329857854681,0.13672775092905054,7.955950646201722,11.799276346118866,100.58660670060556,68.58963757122075,0.13143772558287584,76.3104820987265,0,0,0,0,0,0,0,0,0,normal,False,,
35,1756666200,0.011583091347584609,0.14217862999972997,7.47638609652404,11.39924505196454,107.39686054354743,71.98019004531115,0.14613158165222281,82.55518417460239,0,0,0,0,0,0,0,0,0,normal,False,,
36,1756666500,0.010344474063094524,0.14743225232329057,8.209534058035837,11.371012281769211,100.87191099845867,72.04715810124418,0.14073805079762483,84.10344753021144,0,0,0,0,0,0,0,0,0,normal,False,,
37,1756666800,0.010880536945376107,0.15555640607250984,7.667895982242554,11.447134495273664,104.88614323578643,66.72753634743775,0.16087804335445907,80.57363699848143,0,0,0,0,0,0,0,0,0,normal,False,,
38,1756667100,0.011698130187779696,0.14357068458379388,8.341400474990175,11.995264911786094,103.35867641435571,71.05750734704046,0.148372322900061,83.69291470967147,0,0,0,0,0,0,0,0,0,normal,False,,
39,1756667400,0.010775342922959832,0.1533975736228462,8.368337612351295,42.18577779949927,109.54683890378044,1281.4626051916891,0.1533632607338325,84.08864732628405,1,0,0,0,1,0,1,0,0,io_write,False,,
40,1756667700,0.011385534878027534,0.1500633576679594,8.421742708788942,41.393463150215425,102.71382876299509,1304.3176930460088,0.1574300752997531,82.16863474247383,1,0,0,0,1,0,1,0,0,io_write,False,,
41,1756668000,0.011954851266439453,0.15716738789276155,7.671193997668953,11.637529866685627,104.5142184526552,345.5761822834931,0.16016554712791645,83.50804506280849,1,0,0,0,1,0,1,0,0,io_write,False,,
42,1756668300,0.011401057396319497,0.14655278686326073,7.49118738066366,11.954807837489424,100.67499352705414,70.43800345064706,0.14587113899404985,81.9000018922702,0,0,0,0,0,0,0,0,0,normal,False,,
43,1756668600,0.011947737330505961,0.15187161713643413,8.159148511394537,11.437959404349497,105.78279632031594,71.65023777246805,0.14740539557997343,87.06694444622838,0,0,0,0,0,0,0,0,0,normal,False,,
44,1756668900,0.010553800655367755,0.15448316270511186,7.967578430549398,12.019651178937465,101.7215520991089,69.46125648667862,0.15784686952632762,84.40378555240022,0,0,0,0,0,0,0,0,0,normal,False,,
45,1756669200,0.011367227343416202,0.1585829912507506,8.601663670330547,11.95886957796149,104.23000025661757,69.72421100735794,0.16547834361064465,85.75286238433637,0,0,0,0,0,0,0,0,0,normal,False,,
46,1756669500,0.010616766723030831,0.14242299171719514,8.45259357378632,11.930069761449191,105.81192811153166,70.53284021967,0.14102154478459475,84.99489656358895,0,0,0,0,0,0,0,0,0,normal,False,,
47,1756669800,0.010391922244693702,0.15432647254922108,7.709150913753441,11.91355767525557,102.3052336449778,68.35067366705614,0.15594391053740514,81.0657291105787,0,0,0,0,0,0,0,0,0,normal,False,,
48,1756670100,0.011888037120358146,0.14904586591962088,8.171459371422698,11.59050844957538,102.9408363809775,69.98457496174349,0.15005420332628802,83.91059010133783,0,0,0,0,0,0,0,0,0,normal,False,,
49,1756670400,0.01099820312846444,0.15799634296482268,8.152418362631902,11.889613126086532,104.79853069834496,71.20436692167013,0.15532615268220729,86.97243651641897,0,0,0,0,0,0,0,0,0,normal,False,,
50,1756670700,0.010876307089828494,0.14971000670080617,8.063608380088263,11.894965923973931,109.50108736403203,74.20245878030991,0.14398247603290917,84.65731307725031,0,0,0,0,0,0,0,0,0,normal,False,,
51,1756671000,0.010557702308607038,0.1466922235412782,8.06761062960332,12.040850694255335,110.53433548782112,69.91246195036214,0.1453724160120343,84.6808698078187,0,0,0,0,0,0,0,0,0,normal,False,,
52,1756671300,0.01127258236555998,0.16398743984630978,8.128209952471273,11.584587660202295,107.85001174098217,70.96840348308966,0.15607870944052424,88.44478691848064,0,0,0,0,0,0,0,0,0,normal,False,,
53,1756671600,0.011227924757744104,0.1555545339751275,8.190189989404573,11.638867590942318,104.23700649367623,73.6488041513037,0.16312035425446883,84.53894278678379,0,0,0,0,0,0,0,0,0,normal,False,,
54,1756671900,0.012098272881590957,0.1551433056851045,7.929901191872216,11.555974169672428,109.6494605534846,71.97755871359026,0.15361476544393768,89.41864861082382,0,0,0,0,0,0,0,0,0,normal,False,,
55,1756672200,0.011910752895837848,0.15489508677851976,8.620091672570119,11.651111024508733,106.18891793285898,71.1147524835451,0.14958615835256253,87.27935655067701,0,0,0,0,0,0,0,0,0,normal,False,,
56,1756672500,0.010773832437539838,0.1538005266249732,8.291417357841219,11.89725424907305,104.97257122630626,75.74222782042754,0.16020967044179768,87.44463938683482,0,0,0,0,0,0,0,0,0,normal,False,,
57,1756672800,0.011646659514151204,0.16575136152986633,8.698172715129344,11.685717053593962,114.38389729309924,77.12318069448307,0.16877168977756393,90.69720359691036,0,0,0,0,0,0,0,0,0,normal,False,,
58,1756673100,0.010814925604340714,0.15839545896178195,8.253359462330097,11.530766813480541,106.75629915861256,70.90882663936763,0.15320445433750737,89.3236217732073,0,0,0,0,0,0,0,0,0,normal,False,,
59,1756673400,0.01145473043174555,0.1636059252885544,8.134188202953322,11.953164207375282,110.29143944429363,77.55782395202888,0.16796952592027264,89.90362278201744,0,0,0,0,0,0,0,0,0,normal,False,,
60,1756673700,0.01049538428835069,0.15844248174638556,7.925988597454833,11.568868152516306,103.80632367413905,69.93674206024636,0.15304695704714086,83.79067697946441,0,0,0,0,0,0,0,0,0,normal,False,,
61,1756674000,0.011150612850425482,0.15073301415085158,8.288554811865536,12.119659239734107,104.31264282357247,72.95240564638056,0.15409556248613915,87.93461815442733,0,0,0,0,0,0,0,0,0,normal,False,,
62,1756674300,0.011470902034821316,0.15036469295556834,8.0642787671205,11.856632225563084,109.33066284634566,71.3168701499263,0.14856774176596022,88.36304564963633,0,0,0,0,0,0,0,0,0,normal,False,,
63,1756674600,0.011227962072612133,0.1499829668120285,8.022628049159382,12.002595235895079,111.81205071498711,69.33056132439367,0.1557680366363738,86.42342320023361,0,0,0,0,0,0,0,0,0,normal,False,,
64,1756674900,0.012100196183418694,0.15646285334862364,8.50606129689007,11.58922917447404,107.57896241629231,74.46038832490808,0.15129871357128294,87.02031506926468,0,0,0,0,0,0,0,0,0,normal,False,,
65,1756675200,0.012220810330663107,0.16158088720529248,8.574324422189104,11.75656708991109,102.01089960877239,73.914398738801,0.169361824560219,85.22002366457578,0,0,0,0,0,0,0,0,0,normal,False,,
66,1756675500,0.01129326042123039,0.16173682541771023,7.8103257520092475,11.807427620493032,103.85608984243636,75.16204972501184,0.16830887516583942,87.58012967263744,0,0,0,0,0,0,0,0,0,normal,False,,
67,1756675800,0.011203119922170358,0.1638331736121306,8.257957981561717,11.778120591190582,115.89882729581727,76.21052025156777,0.16206076244247955,91.41054355235005,0,0,0,0,0,0,0,0,0,normal,False,,
68,1756676100,0.012203331492908056,0.15615405253379908,8.452128644938506,11.716015119729017,109.3503815473369,75.07219403969846,0.1637533437259408,87.40357578861322,0,0,0,0,0,0,0,0,0,normal,False,,
69,1756676400,0.011875152296386658,0.1489223208432786,8.416304572672503,12.03867496406377,106.51423423393385,71.60663312986088,0.14317568022848326,89.03234048636237,0,0,0,0,0,0,0,0,0,normal,False,,
70,1756676700,0.011428810003416081,0.15124349171273113,8.201571266873184,12.050901446238921,110.98106951378263,68.07371179360054,0.15129248026247857,86.65309384978043,0,0,0,0,0,0,0,0,0,normal,False,,
71,1756677000,0.011545818893154782,0.1500238930649124,8.362085155333865,12.067720146716894,113.06371684071502,70.30036985628331,0.14721817483306204,89.45440454045934,0,0,0,0,0,0,0,0,0,normal,False,,
72,1756677300,0.011699038849351365,0.1605661926503352,7.839216014465403,11.456760985830824,110.15118820980308,73.99219645914829,0.16695052603473445,85.53548283772365,0,0,0,0,0,0,0,0,0,normal,False,,
73,1756677600,0.012171218643658967,0.15645888226759067,8.344886634632848,12.120508974037474,115.76721145565664,76.63142866919976,0.15952303580993932,91.3412703836139,0,0,0,0,0,0,0,0,0,normal,False,,
74,1756677900,0.011726305796863047,0.16525338957895386,8.025033490228607,11.525351007313008,106.18094270803341,71.02374334417857,0.1609117355961312,87.71579687875159,0,0,0,0,0,0,0,0,0,normal,False,,
75,1756678200,0.011574335951635897,0.16335229484542077,8.580525205194856,12.115807433963464,107.79529731797686,69.95112028565289,0.1587761004040472,89.28856112921117,0,0,0,0,0,0,0,0,0,normal,False,,
76,1756678500,0.012122290044578899,0.15671626344024908,8.26058201754641,11.42568514103585,107.60268302339996,74.13812254521436,0.15024676649633342,88.43078947135285,0,0,0,0,0,0,0,0,0,normal,False,,
77,1756678800,0.010856752178984798,0.15440820658827725,8.050945979746324,11.800231031196587,110.60459041104359,75.77403750343639,0.1485084124879192,87.65579428140185,0,0,0,0,0,0,0,0,0,normal,False,,
78,1756679100,0.011166516549691696,0.15180654938755248,8.102807071318132,12.182403099829267,113.75551164459802,75.3976215517748,0.14831725829349127,90.05855714909471,0,0,0,0,0,0,0,0,0,normal,False,,
79,1756679400,0.011406926336256534,0.15560130873166722,8.364040539228741,11.559349941001779,106.09679063905774,74.84731893721447,0.1495376459866689,89.88482768252334,0,0,0,0,0,0,0,0,0,normal,False,,
80,1756679700,0.010881192888408995,0.16723749485212805,8.680123990314918,12.191334381087804,116.10208430719109,70.29792779932083,0.17283422880861518,90.42279925751293,0,0,0,0,0,0,0,0,0,normal,False,,
81,1756680000,0.011926788743760852,0.1481706528328855,7.991266443128483,12.245498429177143,111.76515839279428,75.51292678753592,0.15310686098490495,87.46343750411529,0,0,0,0,0,0,0,0,0,normal,False,,
82,1756680300,0.01108148225359533,0.15016685604667818,8.129408427719468,11.46918615972639,110.63149387408676,71.59491659117293,0.14751405439630622,90.79206960012615,0,0,0,0,0,0,0,0,0,normal,False,,
83,1756680600,0.011937279527369173,0.1667679808210178,8.593357117959517,11.562825333859696,114.70392252559668,74.85471210402282,0.16825560531587638,89.08527817846058,0,0,0,0,0,0,0,0,0,normal,False,,
84,1756680900,0.010894487149099047,0.16240556689246685,7.9851559230680484,11.647218563310375,115.85136004760729,77.90432768633518,0.16145441292123136,90.80805610715609,0,0,0,0,0,0,0,0,0,normal,False,,
85,1756681200,0.01213422814803892,0.1498212127650863,8.862101786372055,11.568270437759487,113.96159720380379,71.55950895250339,0.14927550657448482,91.3604702172671,0,0,0,0,0,0,0,0,0,normal,False,,
86,1756681500,0.010489935165798296,0.1419668914626495,8.275604261237246,11.836979818088205,101.84060170465939,73.10614612895898,0.13557250979568497,84.29368432821825,0,0,0,0,0,0,0,0,0,normal,False,,
87,1756681800,0.012133274355365844,0.16479716562296048,8.074905075390667,12.184004611476759,111.31220327249386,72.17467230607726,0.17273292745324004,88.77812852349969,0,0,0,0,0,0,0,0,0,normal,False,,
88,1756682100,0.011693476530503503,0.15068667755196696,7.827520773429337,11.562843998303546,108.52003526733237,69.80605740928256,0.15297894037627466,88.18599766945111,0,0,0,0,0,0,0,0,0,normal,False,,
89,1756682400,0.010855350296330947,0.14683898037232035,8.068184055961757,12.115425256970031,110.99919131034083,73.29059784415959,0.1508681111966228,86.03798734262998,0,0,0,0,0,0,0,0,0,normal,False,,
90,1756682700,0.011054405229661264,0.1539806789841412,8.19527972658862,11.892036462851332,106.26701399630103,69.27213984399101,0.15153165349662498,84.82674112794828,0,0,0,0,0,0,0,0,0,normal,False,,
91,1756683000,0.011601688182235023,0.16214239481327825,7.89751629771336,11.77000785930618,104.67396043604836,74.09648561455752,0.16810676828977333,85.65061333815149,0,0,0,0,0,0,0,0,0,normal,False,,
92,1756683300,0.01177300509961148,0.15579597536793022,8.31894582441578,11.659281192766649,114.05855693621764,70.45082649537748,0.15439607508056621,89.4457705023829,0,0,0,0,0,0,0,0,0,normal,False,,
93,1756683600,0.012015777760833764,0.14795872084655431,8.312689221363536,11.601272261260416,111.38340804558922,75.06363359602723,0.1480791039409157,89.93632898107938,0,0,0,0,0,0,0,0,0,normal,False,,
94,1756683900,0.011456024072600086,0.15692913447656517,7.981190583301134,11.594188782134195,113.75128407683175,77.7209790615116,0.15951489165701457,89.81690520098921,0,0,0,0,0,0,0,0,0,normal,False,,
95,1756684200,0.011691098309842118,0.14773517545535692,7.828909086379553,11.91279478248596,107.54580969120694,76.06976364761347,0.14587259362171992,87.32403054784953,0,0,0,0,0,0,0,0,0,normal,False,,
96,1756684500,0.011620876980813702,0.1545119937819019,8.44475085160162,12.078858050428032,105.13991647390232,66.41446717998873,0.15470244359740568,83.51407915401319,0,0,0,0,0,0,0,0,0,normal,False,,
97,1756684800,0.01161306079799888,0.15238066966719163,7.807646914390466,12.184285740688843,107.3668641160731,76.07128187293398,0.15650754066008488,88.28929932457746,0,0,0,0,0,0,0,0,0,normal,False,,
98,1756685100,0.011378416214452512,0.1477306358635665,8.250750756965166,11.530147197433902,103.85961072179481,69.41761491823478,0.1539515746578508,83.30267202430497,0,0,0,0,0,0,0,0,0,normal,False,,
99,1756685400,0.010466343139948068,0.1621091506847388,8.495874657745421,11.94559369384293,111.3503618737681,70.62401952584733,0.15809185853028224,85.11539930508745,0,0,0,0,0,0,0,0,0,normal,False,,
100,1756685700,0.010988713127065543,0.15196705479169928,7.975207407561034,12.157247900430107,106.83896023518162,72.63861021793146,0.15161779752562493,86.0062584373187,0,0,0,0,0,0,0,0,0,normal,False,,
101,1756686000,0.011478032536598234,0.15006462584245878,7.7066604640465615,11.703303776174307,109.52538733293125,72.23815244556805,0.15183909935840548,86.31816715869701,0,0,0,0,0,0,0,0,0,normal,False,,
102,1756686300,0.011042735608294949,0.1443343571612158,8.072994715844771,11.758660942044772,110.70845966465869,75.25423943560463,0.13833734422132524,85.6935969898982,0,0,0,0,0,0,0,0,0,normal,False,,
103,1756686600,0.010359738762758275,0.1519460486979507,8.120017481695015,11.677294754624542,108.17997593326768,72.90808551290462,0.15183140354333666,83.06034141657086,0,0,0,0,0,0,0,0,0,normal,False,,
104,1756686900,0.011188424811906555,0.15180645593527914,7.636056834674951,11.657532507489131,107.68133185458738,67.88719954733743,0.1546643136342764,82.99290705718593,0,0,0,0,0,0,0,0,0,normal,False,,
105,1756687200,0.011525635409342599,0.14486931966740585,8.132959298960154,11.956768154223937,106.06608242814364,73.97609061552696,0.1482746254336392,84.46759984518377,0,0,0,0,0,0,0,0,0,normal,False,,
106,1756687500,0.010268868342453528,0.14986553548608553,7.396789346187678,11.538174892871679,107.17386400839321,71.22974013197108,0.1531301174271722,80.28750936685314,0,0,0,0,0,0,0,0,0,normal,False,,
107,1756687800,0.01106086053635359,0.14397966039317245,7.912090099144066,11.567320135440436,99.14175079557839,66.80116041788122,0.1491240132992971,78.16832884915445,0,0,0,0,0,0,0,0,0,normal,False,,
108,1756688100,0.011779189888696888,0.14833228462062373,8.15734493601688,11.741557453906866,104.81835730986023,69.71863191594485,0.14958245149487487,83.92947415603274,0,0,0,0,0,0,0,0,0,normal,False,,
109,1756688400,0.010488525852775037,0.15076720866846402,7.670439687726505,11.643603888742255,101.97390884169384,65.5826752469698,0.1523260137941277,80.06832721296045,0,0,0,0,0,0,0,0,0,normal,False,,
110,1756688700,0.010411078208983423,0.14533592628370368,79.05761831918402,11.54825403264243,106.95400698433103,69.22308652196007,0.14262858265267925,84.82143530390222,1,0,0,1,0,0,0,0,0,memory,False,,
111,1756689000,0.010634376242433272,0.15139466946727237,93.62139071405235,12.039935807309739,103.92482873829508,68.40981067533983,0.15433264908852762,80.41173386701249,1,0,0,1,0,0,0,0,0,memory,False,,
112,1756689300,0.010550767945393029,0.1347435852424879,75.64740084926841,11.378977052996373,105.21250338097228,70.57543399687684,0.13279097301514958,78.6867863177403,1,0,0,1,0,0,0,0,0,memory,False,,
113,1756689600,0.010575964573653538,0.1557694167309468,23.766247303610022,11.348764766843557,99.53528098608443,69.54294540114219,0.1606901111728628,82.66358320841806,1,0,0,1,0,0,0,0,0,memory,False,,
114,1756689900,0.009817023644940215,0.14941433551920652,7.619202363216332,11.912604765853313,101.5416165115463,70.27076850320552,0.1452848884414943,79.32637976299674,0,0,0,0,0,0,0,0,0,normal,False,,
115,1756690200,0.011398838940286404,0.14072703406843423,7.833056202665329,11.448675895556539,102.5880541005409,64.40745352262617,0.13963862296115456,76.98546021911135,0,0,0,0,0,0,0,0,0,normal,False,,
116,1756690500,0.011684516597543533,0.14406494653357566,7.648758560821588,11.944268225423558,104.009596408779,66.93178851716709,0.14082400580697055,81.53403828847573,0,0,0,0,0,0,0,0,0,normal,False,,
117,1756690800,0.01172387245825803,0.14990055592181709,7.6111984707367375,11.906720968841949,104.14602901802925,71.39941459879418,0.15306449730615812,79.39707959712693,0,0,0,0,0,0,0,0,0,normal,False,,
118,1756691100,0.011255059261456868,0.14736348920911313,7.4058279917951175,11.59220696031403,102.30098878219587,69.58052377113805,0.143950872246763,77.04112889895038,0,0,0,0,0,0,0,0,0,normal,False,,
119,1756691400,0.010571855810446286,0.14418368619541844,7.842919158226372,12.045266961997253,98.10985043669108,68.5038563237633,0.13842801830126564,74.95048029997689,0,0,0,0,0,0,0,0,0,normal,False,,
120,1756691700,0.010627895063182343,0.1336072852937473,7.607102954582889,11.79248607172451,96.812230888595,62.68112333630945,0.12709030913627703,73.73368355993932,0,0,0,0,0,0,0,0,0,normal,False,,
121,1756692000,0.011355782137535866,0.13562760456272124,7.778694588570626,11.31515266688604,101.50136074319538,64.69239130616998,0.13708899891403736,76.10561605094702,0,0,0,0,0,0,0,0,0,normal,False,,
122,1756692300,0.009681333687177551,0.1457338936306633,8.04650817173724,11.457899830649007,101.44729063443386,69.88201272221072,0.1402217160044447,77.63045427922549,0,0,0,0,0,0,0,0,0,normal,False,,
123,1756692600,0.009276867124589564,0.12606353326645822,6.82076082660799,11.154717547515489,94.22413483743696,60.6629071714533,0.12847281797242593,71.39586911826771,0,0,0,0,0,0,0,0,0,normal,False,,
124,1756692900,0.01051252537255177,0.14206067413116777,7.435432378387103,11.413898863069697,95.42014504454299,66.65035673308368,0.13551390511908934,73.66417162917877,0,0,0,0,0,0,0,0,0,normal,False,,
125,1756693200,0.010565214744636862,0.14262037241609785,7.832219364012246,11.850271848670932,94.47832685480317,65.03433570885853,0.14838336749863304,75.31805456011719,0,0,0,0,0,0,0,0,0,normal,False,,
126,1756693500,0.009569211941612248,0.12587189699208848,7.040613133591286,11.284774550430596,88.54525986596668,58.97947957563551,0.12649978255690786,70.26742895356004,0,0,0,0,0,0,0,0,0,normal,False,,
127,1756693800,0.010573442088015146,0.13843031363816746,6.8827631540095755,11.425507740489262,88.74715787615888,60.22231073914222,0.14365099501835563,70.23796307198529,0,0,0,0,0,0,0,0,0,normal,False,,
128,1756694100,0.010620761919308986,0.1468539346739643,7.304863404480467,11.484813750182129,93.91144784929023,61.67742332749516,0.1519391554990085,72.84998496240077,0,0,0,0,0,0,0,0,0,normal,False,,
129,1756694400,0.010728359145539604,0.14920781616984383,7.6235606201192,11.683968743124739,99.2901601643578,65.35032215606901,0.14906395822563057,75.88808609107599,0,0,0,0,0,0,0,0,0,normal,False,,
130,1756694700,0.009636878096588477,0.14265324290096829,7.499402882993536,11.568548518292236,91.07117955501693,58.571061739649345,0.14672937703643693,69.87685879304473,0,0,0,0,0,0,0,0,0,normal,False,,
131,1756695000,0.00872512672910563,0.1290375017164344,6.818766255611567,11.145101676273038,86.68345805402404,58.67356554854018,0.1229629357873476,67.19542070934216,0,0,0,0,0,0,0,0,0,normal,False,,
132,1756695300,0.009909570546905357,0.14509326656221846,7.832949486307588,11.516618715942334,92.37373163700451,63.958855586550726,0.14118664950640825,73.42357468931614,0,0,0,0,0,0,0,0,0,normal,False,,
133,1756695600,0.009287937029069345,0.13775281286936972,7.664364224267091,11.299928708570858,93.48339512527347,65.04206058769977,0.14254715287332204,71.53549087636927,0,0,0,0,0,0,0,0,0,normal,False,,
134,1756695900,0.010471960670893902,0.12731094559443884,7.164803555807923,11.765683008201298,88.13355381540927,56.32839776607896,0.12957029729268907,67.16946600330866,0,0,0,0,0,0,0,0,0,normal,False,,
135,1756696200,0.008751553253914633,0.13257598626407774,7.197971122046054,11.438921668947879,92.33035975708272,63.304676674287364,0.12778088525603562,65.71100396943132,0,0,0,0,0,0,0,0,0,normal,False,,
136,1756696500,0.010066648612962095,0.1326275135071302,6.916326064961318,11.59585703917012,97.0062983090322,60.60482910246901,0.13733934086172694,70.10758187377498,0,0,0,0,0,0,0,0,0,normal,False,,
137,1756696800,0.009581874344895549,0.12672817921322888,6.902128216607177,11.331718659450289,86.52314665164086,58.149518935129066,0.12152304840465734,66.02343846519389,0,0,0,0,0,0,0,0,0,normal,False,,
138,1756697100,0.008771856210040353,0.12603649064603423,6.729288323797815,11.205686965649683,86.20315017767543,61.06255851804156,0.12685102194540065,65.81021920512015,0,0,0,0,0,0,0,0,0,normal,False,,
